date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-09-30,72,0.5901,0.5901,0.6667,False,,conf<0.65,1,0.0156739811912225,-0.0156739811912225,0.9843260188087775,1.0156739811912225
2024-10-04,124,0.5752,0.5752,0.5968,False,,conf<0.65,1,0.0286591606960081,-0.0286591606960081,0.9561160612584748,1.044782345032936
2024-10-09,143,0.5818,0.5818,0.6294,False,,conf<0.65,1,0.0245098039215686,-0.0245098039215686,0.932681844070767,1.07038975545041
2024-10-14,128,0.6244,0.6244,0.7031,False,,conf<0.65,1,0.0239234449760765,-0.0239234449760765,0.9103688812939545,1.095997165867884
2024-10-15,134,0.6176,0.6176,0.6642,False,,conf<0.65,0,-0.0233644859813084,0.0233644859813084,0.9316391822587666,1.07038975545041
2024-10-17,299,0.6651,0.6651,0.7525,False,1.0,,1,0.0483091787439613,0.0483091787439613,0.9766459060393834,1.122099405472169
2024-11-07,273,0.5489,0.5489,0.6007,False,,conf<0.65,1,0.0234741784037558,-0.0234741784037558,0.9537199458037172,1.148439767102971
2024-11-11,167,0.515,0.515,0.5389,False,,conf<0.65,0,-0.032258064516129,0.032258064516129,0.9844851053457726,1.1113933230028752
2024-11-21,112,0.5547,0.5547,0.625,False,,conf<0.65,1,0.0297029702970297,-0.0297029702970297,0.9552429735038189,1.1444050058643467
2024-11-25,82,0.5314,0.5314,0.5732,False,,conf<0.65,0,-0.0194174757281553,0.0194174757281553,0.9737913807563202,1.1221835494397963
2024-11-29,120,0.6116,0.6116,0.675,False,,conf<0.65,1,0.0391566265060241,-0.0391566265060241,0.9356609953652595,1.1661244715564147
2024-12-02,116,0.5291,0.5291,0.5776,False,,conf<0.65,1,0.0193236714975845,-0.0193236714975845,0.9175805896577183,1.1886582777700652
2024-12-10,106,0.5313,0.5313,0.5472,False,,conf<0.65,0,-0.0187793427230046,0.0187793427230046,0.9348121500268771,1.1663360565912846
2024-12-13,99,0.5338,0.5338,0.5455,False,,conf<0.65,1,0.0187793427230046,-0.0187793427230046,0.9172569922798935,1.18823908112821
2024-12-19,104,0.608,0.608,0.6923,False,,conf<0.65,0,-0.0327102803738317,0.0327102803738317,0.9472607256722264,1.149371447633362
