date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-09-30,72,0.5,0.5,0.6806,False,,conf<0.65,1,0.0156739811912225,0.0,1.0,1.0156739811912225
2024-10-04,124,0.5,0.5,0.7339,False,,conf<0.65,1,0.0286591606960081,0.0,1.0,1.044782345032936
2024-10-09,143,0.5,0.5,0.6853,False,,conf<0.65,1,0.0245098039215686,0.0,1.0,1.07038975545041
2024-10-14,128,0.5,0.5,0.6797,False,,conf<0.65,1,0.0239234449760765,0.0,1.0,1.095997165867884
2024-10-15,134,0.5,0.5,0.6418,False,,conf<0.65,0,-0.0233644859813084,0.0,1.0,1.07038975545041
2024-10-17,299,0.5,0.5,0.4716,False,,conf<0.65,1,0.0483091787439613,0.0,1.0,1.122099405472169
2024-11-07,273,0.5,0.5,0.7656,False,,conf<0.65,1,0.0234741784037558,0.0,1.0,1.148439767102971
2024-11-11,167,0.5,0.5,0.7844,False,,conf<0.65,0,-0.032258064516129,0.0,1.0,1.1113933230028752
2024-11-21,112,0.5,0.5,0.6875,False,,conf<0.65,1,0.0297029702970297,0.0,1.0,1.1444050058643467
2024-11-25,82,0.5,0.5,0.7561,False,,conf<0.65,0,-0.0194174757281553,0.0,1.0,1.1221835494397963
2024-11-29,120,0.5,0.5,0.6083,False,,conf<0.65,1,0.0391566265060241,0.0,1.0,1.1661244715564147
2024-12-02,116,0.5,0.5,0.6379,False,,conf<0.65,1,0.0193236714975845,0.0,1.0,1.1886582777700652
2024-12-10,106,0.5,0.5,0.8019,True,,conf<0.65,0,-0.0187793427230046,0.0,1.0,1.1663360565912846
2024-12-13,99,0.5,0.5,0.7475,False,,conf<0.65,1,0.0187793427230046,0.0,1.0,1.18823908112821
2024-12-19,104,0.5,0.5,0.7404,False,,conf<0.65,0,-0.0327102803738317,0.0,1.0,1.149371447633362
