date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-12-19,104,0.5293,0.5293,0.8846,True,1,extreme_consensus(88%),0,-0.0327102803738317,-0.0327102803738317,0.9180872964065517,0.9623942308835233
2024-12-20,115,0.5944,0.5944,1.0,True,1,extreme_consensus(100%),1,0.0434782608695652,0.0434782608695652,0.9580041353807496,1.0042374583132416
2024-12-30,95,0.5704,0.5704,1.0,True,1,extreme_consensus(100%),0,-0.0137614678899082,-0.0137614678899082,0.9448205922333082,0.9904176767768209
2024-12-31,161,0.5456,0.5456,0.9938,True,1,extreme_consensus(99%),0,-0.0093023255813953,-0.0093023255813953,0.9360315634683471,0.9812044890858738
2025-01-02,120,0.5704,0.5704,1.0,True,1,extreme_consensus(100%),1,0.0093896713615023,0.0093896713615023,0.944820592233308,0.9904176767768208
2025-01-03,103,0.5435,0.5435,0.9709,True,1,extreme_consensus(97%),1,0.0465116279069767,0.0465116279069767,0.9887657360581129,1.0364836152315564
2025-01-07,135,0.5249,0.5249,0.8222,True,1,extreme_consensus(82%),0,-0.0221238938053097,-0.0221238938053097,0.9668903879152344,1.01355256179723
2025-01-10,127,0.5208,0.5208,0.7087,False,1,,0,-0.0227272727272727,-0.0227272727272727,0.9449156063717064,0.9905172763018385
2025-01-13,121,0.516,0.516,0.6694,False,1,,1,0.013953488372093,0.013953488372093,0.9581004752978233,1.0043384475990735
2025-01-14,125,0.6167,0.6167,1.0,True,1,extreme_consensus(100%),0,-0.0229357798165137,-0.0229357798165137,0.9361256937542952,0.981303162103682
2025-01-15,135,0.5486,0.5486,0.9926,True,1,extreme_consensus(99%),1,0.0375586854460093,0.0375586854460093,0.97128534422394,1.0181596188963085
2025-01-16,226,0.6003,0.6003,1.0,True,1,extreme_consensus(100%),1,0.0135746606334841,0.0135746606334841,0.9844702131500568,1.0319807901935434
2025-01-21,142,0.4927,0.5073,0.4296,False,0,,1,0.0133928571428571,-0.0133928571428571,0.97128534422394,1.0458019614907783
2025-01-22,151,0.5087,0.5087,0.6623,False,1,,0,-0.0572687224669603,-0.0572687224669603,0.9156610734093531,0.9859102192027601
2025-02-03,254,0.4722,0.5278,0.1063,True,0,extreme_consensus(11%),1,0.0233644859813084,-0.0233644859813084,0.8942671230960505,1.0089455046981517
2025-02-04,160,0.6274,0.6274,1.0,True,1,extreme_consensus(100%),1,0.0136986301369863,0.0136986301369863,0.9065173576590101,1.0227666759953866
2025-02-06,94,0.5463,0.5463,0.9894,True,1,extreme_consensus(99%),1,0.0089686098654708,0.0089686098654708,0.9146475581761313,1.0319394712957937
2025-02-07,91,0.5215,0.5215,0.7473,False,1,,0,-0.0177777777777777,-0.0177777777777777,0.8983871571418891,1.0135938806949796
2025-02-11,104,0.597,0.597,1.0,True,1,extreme_consensus(100%),0,-0.009009009009009,-0.009009009009009,0.8902935791496198,1.004462404292322
2025-02-12,163,0.5874,0.5874,1.0,True,1,extreme_consensus(100%),0,-0.009090909090909,-0.009090909090909,0.8822000011573506,0.9953309278896646
2025-02-13,224,0.4916,0.5084,0.3125,False,0,,0,-0.0275229357798165,0.0275229357798165,0.9064807351341585,0.9679364986816922
2025-02-14,323,0.4403,0.5597,0.0,True,0,extreme_consensus(0%),1,0.0235849056603773,-0.0235849056603773,0.8851014725130699,0.9907651896883359
2025-02-17,273,0.5533,0.5533,1.0,True,1,extreme_consensus(100%),1,0.0138248847926267,0.0138248847926267,0.8973378984003474,1.0044624042923223
2025-02-18,157,0.5769,0.5769,1.0,True,1,extreme_consensus(100%),0,-0.009090909090909,-0.009090909090909,0.8891802811421624,0.9953309278896648
2025-02-19,136,0.56,0.56,1.0,True,1,extreme_consensus(100%),0,-0.0091743119266055,-0.0091743119266055,0.8810226638839774,0.9861994514870074
2025-02-20,139,0.5707,0.5707,1.0,True,1,extreme_consensus(100%),1,0.0138888888888888,0.0138888888888888,0.8932590897712549,0.9998966660909936
2025-02-21,120,0.5087,0.5087,0.6417,False,1,,0,-0.0182648401826484,-0.0182648401826484,0.8769438552548849,0.9816337132856786
2025-02-24,114,0.5599,0.5599,1.0,True,1,extreme_consensus(100%),0,-0.0186046511627906,-0.0186046511627906,0.860628620738515,0.9633707604803637
2025-02-26,118,0.6084,0.6084,1.0,True,1,extreme_consensus(100%),0,-0.0188679245283018,-0.0188679245283018,0.8443903448755242,0.9451939536788475
