date,n_articles,mean_prob_up,confidence,up_vote_ratio,is_extreme_consensus,signal,skip_reason,true_label,return_rate,port_ret,cum_port,cum_bnh
2024-09-30,72,0.5735,0.5735,0.9167,True,,conf<0.6,1,0.0156739811912225,0.0,1.0,1.0156739811912225
2024-10-04,124,0.5829,0.5829,0.8952,True,,conf<0.6,1,0.0286591606960081,0.0,1.0,1.044782345032936
2024-10-09,143,0.5778,0.5778,0.9161,True,,conf<0.6,1,0.0245098039215686,0.0,1.0,1.07038975545041
2024-10-14,128,0.5731,0.5731,0.9219,True,,conf<0.6,1,0.0239234449760765,0.0,1.0,1.095997165867884
2024-10-15,134,0.565,0.565,0.8433,True,,conf<0.6,0,-0.0233644859813084,0.0,1.0,1.07038975545041
2024-10-17,299,0.5386,0.5386,0.7559,False,,conf<0.6,1,0.0483091787439613,0.0,1.0,1.122099405472169
2024-11-07,273,0.5455,0.5455,0.8132,True,,conf<0.6,1,0.0234741784037558,0.0,1.0,1.148439767102971
2024-11-11,167,0.5753,0.5753,0.9401,True,,conf<0.6,0,-0.032258064516129,0.0,1.0,1.1113933230028752
2024-11-21,112,0.587,0.587,0.9375,True,,conf<0.6,1,0.0297029702970297,0.0,1.0,1.1444050058643467
2024-11-25,82,0.5976,0.5976,0.9512,True,,conf<0.6,0,-0.0194174757281553,0.0,1.0,1.1221835494397963
2024-11-29,120,0.5584,0.5584,0.7917,False,,conf<0.6,1,0.0391566265060241,0.0,1.0,1.1661244715564147
2024-12-02,116,0.5693,0.5693,0.8966,True,,conf<0.6,1,0.0193236714975845,0.0,1.0,1.1886582777700652
2024-12-10,106,0.591,0.591,0.934,True,,conf<0.6,0,-0.0187793427230046,0.0,1.0,1.1663360565912846
2024-12-13,99,0.5774,0.5774,0.899,True,,conf<0.6,1,0.0187793427230046,0.0,1.0,1.18823908112821
2024-12-19,104,0.5934,0.5934,0.9519,True,,conf<0.6,0,-0.0327102803738317,0.0,1.0,1.149371447633362
